// classname|model_path|scale_x|scale_y|scale_z|entity_type|box_xmin|box_ymin|box_zmin|box_xmax|box_ymax|box_zmax|noshadow|solidflag|walk_speed|run_speed|speed|lighting|blending|target_sequence|misc_value|no_mip|spawn_sequence|description|color_r|color_g|color_b

// Quake 2
item_artifact_envirosuit|progs/suit.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Environmental protection suit|.5|.5|.5
item_artifact_invisibility|progs/invisibl.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ring of Shadows|.5|.5|.5
item_artifact_invulnerability|progs/invulner.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pentagram of Protection|.5|.5|.5
item_artifact_super_damage|progs/quaddama.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Quad damage|.5|.5|.5
item_cells||1.0|1.0|1.0|general|0.0|0.0|0.0|32.0|32.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Thunderbolt ammo|0.31|0.0|0.78
item_key1|progs/w_s_key.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Silver key|.5|.5|.5
item_key2|progs/w_g_key.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Gold key|.5|.5|.5
item_rockets||1.0|1.0|1.0|general|0.0|0.0|0.0|32.0|32.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Rockets|0.31|0.0|0.78
item_shells||1.0|1.0|1.0|general|0.0|0.0|0.0|32.0|32.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Shells|0.31|0.0|0.78
item_sigil||1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Sigil |.5|.5|.5
item_spikes||1.0|1.0|1.0|general|0.0|0.0|0.0|32.0|32.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Nailgun/Perforator ammo|0.31|0.0|0.78
light_flame_large_yellow|progs/flame2.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-12.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Large yellow flame|1.0|1.0|0.16
light_flame_small_white|progs/flame2.mdl|1.0|1.0|1.0|general|-4.0|-4.0|-12.0|4.0|4.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Small white flame|1.0|1.0|0.16
light_flame_small_yellow|progs/flame2.mdl|1.0|1.0|1.0|general|-4.0|-4.0|-12.0|4.0|4.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Small yellow flame|1.0|1.0|0.16
light_fluoro||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fluorescent light|1.0|1.0|0.16
light_fluorospark||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Sparking fluorescent light|1.0|1.0|0.16
light_globe|progs/s_light.spr|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Globe light|1.0|1.0|0.16
light_torch_small_walltorch|progs/flame.mdl|1.0|1.0|1.0|general|-4.0|-4.0|-12.0|4.0|4.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Small walltorch|1.0|1.0|0.16
misc_explobox2|maps/b_exbox2.bsp|1.0|1.0|1.0|general|0.0|0.0|0.0|32.0|32.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Small exploding container|.5|.5|.5
misc_noisemaker||1.0|1.0|1.0|general|0.0|0.0|0.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Debug entity: continuously plays enforcer sounds|.5|.5|.5
misc_teleporttrain|progs/teleport.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Flying teleporter destination|.5|.5|.5
monster_boss|progs/boss.mdl|1.0|1.0|1.0|general|-128.0|-128.0|-24.0|128.0|128.0|256.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chthon|0.86|0.0|0.0
monster_demon1|progs/demon.mdl|1.0|1.0|1.0|general|-32.0|-32.0|-24.0|32.0|32.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fiend|0.86|0.0|0.0
monster_hell_knight|progs/hknight.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hell knight|0.86|0.0|0.0
monster_ogre_marksman|progs/ogre.mdl|1.0|1.0|1.0|general|-32.0|-32.0|-24.0|32.0|32.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ogre marksman|0.86|0.0|0.0
monster_oldone|progs/oldone.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Shub-Niggurath|0.86|0.0|0.0
testplayerstart|progs/player.mdl|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Testing player start|0.0|1.0|0.0
trap_shooter||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Continuous shooter|0.86|0.59|0.59
trap_spikeshooter||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Triggered shooter|.5|.5|.5
trigger_changelevel||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Trigger : Change level|.5|.5|.5
trigger_onlyregistered||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Trigger : Registered only|.5|.5|.5
trigger_secret||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Trigger : Secret|.5|.5|.5
trigger_setskill||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Trigger : Set skill|.5|.5|.5
weapon_lightning|progs/g_light.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Thunderbolt|0.0|0.0|0.78
weapon_nailgun|progs/g_nail.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Nailgun|0.0|0.0|0.78
weapon_supernailgun|progs/g_nail2.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Super nailgun|0.0|0.0|0.78

// Hexen2
Ring_Flight||1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ring o' flight|.5|.5|.5
Ring_Regeneration||1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ring o' regeneration|.5|.5|.5
Ring_Turning||1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ring o' turning|.5|.5|.5
Ring_WaterBreathing||1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ring o' water breathing|.5|.5|.5
art_HealthBoost|models/a_hboost.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Health Boost|.5|.5|.5
art_SuperHBoost|models/a_shbost.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Super Health Boost|.5|.5|.5
art_blastradius|models/a_blast.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Blast Radius|.5|.5|.5
art_cubeofforce|models/a_cube.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Cube of Force|.5|.5|.5
art_glyph|models/a_glyph.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Glyph|.5|.5|.5
art_haste|models/a_haste.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Haste|.5|.5|.5
art_invincibility|models/a_invinc.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Invincibility|.5|.5|.5
art_invisibility|models/a_invis.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Invisibility|.5|.5|.5
art_manaboost|models/a_mboost.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Mana Boost|.5|.5|.5
art_polymorph|models/a_poly.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Polymorph|.5|.5|.5
art_summon|models/a_summon.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Summoning|.5|.5|.5
art_sword_and_crown|models/xcalibur.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Sword and Crown|.5|.5|.5
art_teleport|models/a_telprt.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Teleport|.5|.5|.5
art_tomeofpower|models/a_tome.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Tome of Power|.5|.5|.5
art_torch|models/a_torch.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-44.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Torch|.5|.5|.5
brush_pushable||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pushable brush|.5|.5|.5
buddha_trigger_endgame||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Buddha trigger endgame (PoP)|.5|.5|.5
camera_remote||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Camera|.5|.5|.5
func_angletrigger||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Angle trigger|.5|.5|.5
func_crusher||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Crusher|.5|.5|.5
func_monsterspawn_spot||1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|spawn spot|.5|.5|.5
func_monsterspawn_spot_mp||1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|spawn spot (PoP)|.5|.5|.5
func_monsterspawner_mp||1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|56.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|spawner (PoP)|.5|.5|.5
func_newplat||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|New plat|.5|.5|.5
func_pressure||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pressure plate|.5|.5|.5
func_rotating_movechain||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Move chain|.5|.5|.5
func_train_mp||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Train (PoP)|.5|.5|.5
fx_colorbeam_end||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|End of beam|.5|.5|.5
fx_colorbeam_start||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Start of beam|.5|.5|.5
fx_friction_change||1.0|1.0|1.0|general|0|0|0|0|0|0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Friction change (PoP)|.5|.5|.5
fx_smoke_generator||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|smoker|.5|.5|.5
item_armor_amulet||1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|45.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Armor amulet|.5|.5|.5
item_armor_bracer||1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|45.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Armor bracer|.5|.5|.5
item_armor_breastplate||1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|45.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Breastplate|.5|.5|.5
item_mana_blue||1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|45.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|blue mana|.5|.5|.5
item_mana_both||1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|45.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Mana|.5|.5|.5
item_mana_green||1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|45.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|green mana|.5|.5|.5
item_spawner||1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|45.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Item spawner|.5|.5|.5
light_burner||1.0|1.0|1.0|general|-16.0|-16.0|-52.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Burner (PoP)|.5|.5|.5
light_candle||1.0|1.0|1.0|general|-8.0|-8.0|-16.0|8.0|8.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Candle (PoP)|.5|.5|.5
light_gem||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Gem light|.5|.5|.5
light_lantern||1.0|1.0|1.0|general|-8.0|-8.0|-40.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Lantern (PoP)|.5|.5|.5
light_newfire||1.0|1.0|1.0|general|-48.0|-48.0|-4.0|48.0|48.0|224.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Newfire (PoP)|.5|.5|.5
light_palace_torch||1.0|1.0|1.0|general|-0.0|-16.0|-0.0|22.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Palace torch (PoP)|.5|.5|.5
light_thunderstorm||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Thunderstorm|.5|.5|.5
light_torch_castle|models/cflmtrch.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Castle torch|.5|.5|.5
light_torch_egypt|models/egtorch.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Egyptian torch|.5|.5|.5
light_torch_meso|models/mflmtrch.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Meso torch|.5|.5|.5
light_torch_rome|models/rflmtrch.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Roman torch|.5|.5|.5
misc_fountain||1.0|1.0|1.0|general|0.0|0.0|0.0|32.0|32.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fountain|.5|.5|.5
monster_archer|models/archer.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Archer|.5|.5|.5
monster_archer_ice|models/archer.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ice archer (PoP)|.5|.5|.5
monster_archer_lord|models/archer.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Archer lord|.5|.5|.5
monster_buddha|models/pravus.mdl|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Praevus (PoP)|.5|.5|.5
monster_eidolon|models/eidolon.mdl|1.0|1.0|1.0|general|-100.0|-100.0|0.0|100.0|100.0|666.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Eidolon|.5|.5|.5
monster_eidolon_weakling||1.0|1.0|1.0|general|-100.0|-100.0|0.0|100.0|100.0|666.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Eidolon weakling (PoP)|.5|.5|.5
monster_fallen_angel|models/fangel.mdl|1.0|1.0|1.0|general|-14.0|-14.0|-41.0|14.0|14.0|23.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fallen angel|.5|.5|.5
monster_fallen_angel_lord|models/fangel.mdl|1.0|1.0|1.0|general|-14.0|-14.0|-41.0|14.0|14.0|23.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fallen angel lord|.5|.5|.5
monster_golem_bronze|models/golem_b.mdl|1.0|1.0|1.0|general|-64.0|-64.0|0.0|64.0|64.0|194.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Bronze golem|.5|.5|.5
monster_golem_crystal|models/golem_s.mdl|1.0|1.0|1.0|general|-32.0|-32.0|-24.0|32.0|32.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Crystal golem|.5|.5|.5
monster_golem_iron|models/golem_i.mdl|1.0|1.0|1.0|general|-55.0|-55.0|0.0|55.0|55.0|120.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Iron golem|.5|.5|.5
monster_golem_stone|models/golem_s.mdl|1.0|1.0|1.0|general|-32.0|-32.0|0.0|32.0|32.0|112.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stone golem|.5|.5|.5
monster_hydra|models/hydra.mdl|1.0|1.0|1.0|general|-40.0|-40.0|-42.0|40.0|40.0|42.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hydra|.5|.5|.5
monster_imp_fire|models/imp.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fire imp|.5|.5|.5
monster_imp_ice|models/imp.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ice imp|.5|.5|.5
monster_imp_lord|models/imp.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Lord imp|.5|.5|.5
monster_medusa_green|models/medusa.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Green medusa|.5|.5|.5
monster_medusa_red|models/medusa2.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Red medusa|.5|.5|.5
monster_mummy|models/mummy.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|55.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Mummy|.5|.5|.5
monster_mummy_lord|models/mummy.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|55.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Mummy lord|.5|.5|.5
monster_pentacles||1.0|1.0|1.0|general|-20.0|-20.0|0.0|20.0|20.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pentacle (PoP)|.5|.5|.5
monster_ratnest|models/rat.mdl|1.0|1.0|1.0|general|-20.0|-20.0|0.0|20.0|20.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Rat's nest|.5|.5|.5
monster_raven|models/raven.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Raven|.5|.5|.5
monster_scorpion_black|models/scorpion.mdl|1.0|1.0|1.0|general|-40.0|-40.0|0.0|40.0|40.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Black scorpion|.5|.5|.5
monster_scorpion_yellow|models/scorpion.mdl|1.0|1.0|1.0|general|-40.0|-40.0|0.0|40.0|40.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Yellow scorpion|.5|.5|.5
monster_skull_wizard|models/skullwiz.mdl|1.0|1.0|1.0|general|-24.0|-24.0|0.0|24.0|24.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Skull wizard|.5|.5|.5
monster_skull_wizard_lord|models/skullwiz.mdl|1.0|1.0|1.0|general|-24.0|-24.0|0.0|24.0|24.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Skull wizard lord|.5|.5|.5
monster_snake|models/snake.mdl|1.0|1.0|1.0|general|-80.0|-80.0|0.0|80.0|80.0|200.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Snake|.5|.5|.5
monster_spider_red_large|models/spider.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|26.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Big red spider|.5|.5|.5
monster_spider_red_small|models/spider.mdl|1.0|1.0|1.0|general|-12.0|-12.0|0.0|12.0|12.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Small red spider|.5|.5|.5
monster_spider_yellow_large|models/spider.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|26.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Big yellow spider|.5|.5|.5
monster_spider_yellow_small|models/spider.mdl|1.0|1.0|1.0|general|-12.0|-12.0|0.0|12.0|12.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Small yellow spider|.5|.5|.5
monster_werejaguar|models/mezzoman.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Werejaguar|.5|.5|.5
monster_werepanther|models/mezzoman.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Werepanther|.5|.5|.5
monster_weresnowleopard|models/mezzoman.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Were leopard (PoP)|.5|.5|.5
monster_weretiger|models/mezzoman.mdl|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Were tiger (PoP)|.5|.5|.5
monster_yakman|models/yakman.mdl|1.0|1.0|1.0|general|-32.0|-32.0|0.0|32.0|32.0|104.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Yakman (PoP)|.5|.5|.5
obj_ballista|models/ballista.mdl|1.0|1.0|1.0|general|-45.0|-45.0|0.0|45.0|45.0|60.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Ballista|.5|.5|.5
obj_barrel_exploding|models/barrel.mdl|1.0|1.0|1.0|general|-13.0|-13.0|0.0|13.0|13.0|36.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Barrel exploding|.5|.5|.5
obj_barrel_indestructible|models/barrel.mdl|1.0|1.0|1.0|general|-13.0|-13.0|0.0|13.0|13.0|36.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Barrel indestructible|.5|.5|.5
obj_barstool|models/stool.mdl|1.0|1.0|1.0|general|-10.0|-10.0|-5.0|10.0|10.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Bar stool|.5|.5|.5
obj_beefslab||1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Slab o' beef|.5|.5|.5
obj_bell|models/bellring.mdl|1.0|1.0|1.0|general|-100.0|-100.0|-210.0|100.0|100.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Bell|.5|.5|.5
obj_bonepile|models/bonepile.mdl|1.0|1.0|1.0|general|-10.0|-10.0|0.0|10.0|10.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pile o' bones|.5|.5|.5
obj_book_closed||1.0|1.0|1.0|general|-8.0|-8.0|0.0|8.0|8.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Closed book|.5|.5|.5
obj_book_o_the_dead||1.0|1.0|1.0|general|-8.0|-8.0|-0.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Book (PoP)|.5|.5|.5
obj_book_open||1.0|1.0|1.0|general|-8.0|-8.0|0.0|8.0|8.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Open book|.5|.5|.5
